rl_loss/qf1_loss,rl_loss/qf2_loss,rl_loss/policy_loss,rl_loss/policy_entropy,rl_loss/alpha,z/env_steps,z/rollouts,z/rl_steps,metrics/total_steps_eval,metrics/return_eval_total,metrics/success_rate_eval,z/time_cost,z/fps
18.3797,19.2911,-42.6765,1.1121,0.8642,,,,,,,,
32.6035,31.2728,-43.1014,1.1337,0.8674,,,,,,,,
25.1292,23.0418,-42.4532,1.141,0.8658,,,,,,,,
20.121,21.3602,-42.2842,1.1487,0.8623,,,,,,,,
16.6394,19.4224,-42.8939,1.1406,0.8579,,,,,,,,
,,,,,2148081,24161,385504,80.55,61.4218,0.0,42549,66.6737
27.5656,23.6861,-42.6986,1.132,0.8547,,,,,,,,
19.3063,19.0054,-42.8823,1.0866,0.8547,,,,,,,,
18.4659,18.3397,-42.836,1.0826,0.8628,,,,,,,,
18.7716,19.222,-42.567,1.1253,0.8704,,,,,,,,
22.0547,21.1065,-42.5417,1.1388,0.8718,,,,,,,,
17.4677,16.2691,-43.0489,1.1285,0.8704,,,,,,,,
,,,,,2148536,24167,385600,85.0,77.427,0.0,42558,49.1552
21.0093,19.8194,-43.3026,1.1284,0.8693,,,,,,,,
17.4997,16.7903,-43.3796,1.1236,0.8689,,,,,,,,
19.5029,20.4038,-43.1161,1.1395,0.869,,,,,,,,
43.8418,45.2749,-43.1888,1.1117,0.8679,,,,,,,,
20.3512,18.8582,-42.6967,1.1208,0.8701,,,,,,,,
,,,,,2149084,24172,385680,79.2,75.4933,0.0,42567,59.019
24.6292,24.3146,-42.4186,1.1389,0.8705,,,,,,,,
24.0879,22.1297,-42.6027,1.1298,0.8685,,,,,,,,
16.7988,15.1952,-42.861,1.1518,0.8667,,,,,,,,
45.963,42.3873,-42.737,1.164,0.8614,,,,,,,,
33.5518,30.5957,-42.8919,1.1609,0.8536,,,,,,,,
22.1566,25.0647,-41.8333,1.1395,0.8466,,,,,,,,
,,,,,2149583,24178,385776,89.6,88.0341,0.0,42577,51.5573
32.1921,33.6749,-42.4355,1.1306,0.8429,,,,,,,,
22.8561,28.3933,-42.5957,1.1145,0.8429,,,,,,,,
20.2201,21.0324,-43.4263,1.1193,0.8445,,,,,,,,
25.6588,22.2462,-42.8986,1.1349,0.8459,,,,,,,,
25.4276,30.6731,-42.6285,1.1488,0.8436,,,,,,,,
21.9885,20.5528,-42.5182,1.1423,0.8396,,,,,,,,
,,,,,2150066,24184,385872,85.85,87.6479,0.0,42586,54.3307
31.256,27.6222,-42.1484,1.1334,0.8362,,,,,,,,
25.3182,27.729,-42.761,1.1169,0.835,,,,,,,,
34.7801,34.2955,-42.402,1.1333,0.8358,,,,,,,,
37.0012,33.6293,-42.4551,1.1124,0.8353,,,,,,,,
22.9269,20.9278,-42.8381,1.0612,0.84,,,,,,,,
21.0009,20.9863,-42.7433,1.1178,0.8502,,,,,,,,
,,,,,2150540,24190,385968,73.2,45.2547,0.0,42594,55.8752
35.812,28.2836,-42.6442,1.1433,0.8527,,,,,,,,
32.518,36.2029,-43.0862,1.1295,0.85,,,,,,,,
24.4649,22.9415,-42.1465,1.1315,0.8498,,,,,,,,
20.5582,20.9265,-42.6735,1.1509,0.8484,,,,,,,,
26.0086,29.0113,-42.3349,1.139,0.8438,,,,,,,,
18.517,20.782,-42.4791,1.1316,0.8411,,,,,,,,
,,,,,2151006,24196,386064,81.6,81.0328,0.0,42603,50.4477
22.4663,23.1811,-42.8371,1.1401,0.8395,,,,,,,,
18.9227,21.6112,-42.1608,1.1231,0.8372,,,,,,,,
27.1145,28.7986,-42.3466,1.1146,0.8378,,,,,,,,
28.47,30.1362,-42.0504,1.1366,0.8389,,,,,,,,
21.292,22.4619,-42.713,1.1262,0.8383,,,,,,,,
16.4207,16.0723,-42.6568,1.1346,0.8379,,,,,,,,
,,,,,2151543,24202,386160,80.0,84.5419,0.0,42612,59.7569
17.0093,18.7959,-42.6645,1.137,0.8363,,,,,,,,
18.2577,20.3647,-42.7421,1.1412,0.8335,,,,,,,,
19.948,20.1234,-42.4597,1.1236,0.831,,,,,,,,
16.7348,18.259,-42.5846,1.1362,0.8304,,,,,,,,
18.6826,20.3738,-42.7814,1.1405,0.8288,,,,,,,,
29.3245,29.2055,-42.5613,1.1169,0.8271,,,,,,,,
,,,,,2152054,24208,386256,82.15,70.5068,0.0,42621,56.9986
30.0357,31.3964,-41.8874,1.0983,0.829,,,,,,,,
28.7609,29.2451,-42.3225,1.1028,0.8339,,,,,,,,
31.7477,35.2235,-41.4405,1.0476,0.8421,,,,,,,,
29.9748,31.4335,-42.4355,1.1002,0.8553,,,,,,,,
23.5724,23.0351,-42.2823,1.1034,0.8632,,,,,,,,
24.4618,22.0117,-42.4614,1.1292,0.8676,,,,,,,,
,,,,,2152542,24214,386352,75.05,77.9518,0.0,42630,54.8354
23.9049,25.4934,-42.3115,1.1434,0.8671,,,,,,,,
18.3581,20.7453,-42.8042,1.1201,0.8651,,,,,,,,
19.378,22.1619,-42.9029,1.1128,0.8663,,,,,,,,
41.0883,39.0695,-42.7091,1.1211,0.8689,,,,,,,,
21.9376,21.908,-42.4538,1.1447,0.8689,,,,,,,,
18.9051,22.1918,-43.1363,1.1365,0.8663,,,,,,,,
,,,,,2153021,24220,386448,88.2,77.3705,0.0,42640,50.6933
23.7768,26.5605,-42.4559,1.1312,0.8645,,,,,,,,
22.9081,22.2852,-42.8419,1.1213,0.8634,,,,,,,,
27.531,23.1847,-42.404,1.1159,0.8642,,,,,,,,
21.5077,23.1701,-42.6002,1.1351,0.8656,,,,,,,,
20.7902,22.5906,-43.0574,1.1209,0.8645,,,,,,,,
30.5445,28.5947,-42.1419,1.0949,0.867,,,,,,,,
,,,,,2153535,24226,386544,86.4,77.1796,0.0,42649,57.3189
26.4201,24.9521,-42.7482,1.1367,0.8717,,,,,,,,
19.7783,21.4973,-42.5075,1.135,0.8709,,,,,,,,
24.895,24.1768,-43.065,1.1349,0.8692,,,,,,,,
17.2807,20.8274,-43.0219,1.1093,0.8684,,,,,,,,
27.2887,24.7998,-42.6391,1.1079,0.8711,,,,,,,,
23.2524,22.5545,-42.5523,1.1331,0.8745,,,,,,,,
60.4258,59.0955,-41.8434,1.1537,0.8731,,,,,,,,
,,,,,2154112,24233,386656,83.3,80.3319,0.0,42658,60.7309
21.6905,22.6448,-42.7166,1.1698,0.8662,,,,,,,,
21.4516,22.1375,-43.1377,1.1417,0.8582,,,,,,,,
21.4108,26.6154,-42.314,1.1444,0.8536,,,,,,,,
18.9209,22.2662,-41.9928,1.1364,0.8501,,,,,,,,
23.3338,26.9811,-42.3179,1.1443,0.8473,,,,,,,,
18.1071,19.3582,-43.0491,1.1625,0.8423,,,,,,,,
,,,,,2154561,24239,386752,78.15,53.1721,0.0,42667,50.7548
20.2207,18.3564,-42.6576,1.1433,0.8355,,,,,,,,
28.9348,27.4673,-42.5882,1.1538,0.8303,,,,,,,,
28.1116,24.7889,-42.0328,1.1147,0.8269,,,,,,,,
37.4356,32.2602,-42.6499,1.1062,0.8281,,,,,,,,
43.8106,40.7911,-42.3996,1.1365,0.8308,,,,,,,,
,,,,,2155024,24244,386832,78.15,79.6254,0.0,42675,55.5454
23.8667,22.9387,-42.2582,1.1189,0.8303,,,,,,,,
20.3196,22.0332,-42.613,1.1148,0.8317,,,,,,,,
26.8994,25.067,-42.3519,1.1102,0.8344,,,,,,,,
31.9599,29.1994,-42.6129,1.133,0.8367,,,,,,,,
20.4359,18.6455,-42.3773,1.1329,0.8366,,,,,,,,
,,,,,2155558,24249,386912,78.1,59.9418,0.0,42684,62.6274
28.7695,28.728,-42.6137,1.1475,0.835,,,,,,,,
48.0972,48.1913,-41.7544,1.1446,0.8307,,,,,,,,
29.814,21.7545,-42.9014,1.1227,0.8274,,,,,,,,
21.0214,22.5655,-42.1075,1.1366,0.8271,,,,,,,,
34.3872,32.6133,-42.1005,1.1389,0.8251,,,,,,,,
,,,,,2156007,24254,386992,82.75,76.1099,0.0,42693,49.1867
24.9983,25.5606,-42.5396,1.1208,0.8233,,,,,,,,
23.9827,23.5514,-42.0109,1.1118,0.8239,,,,,,,,
20.6545,21.1893,-42.6602,1.0816,0.8283,,,,,,,,
58.2583,49.1583,-42.3984,1.1096,0.8364,,,,,,,,
25.0164,25.9533,-42.2978,1.1159,0.8406,,,,,,,,
21.2447,26.8329,-42.3432,1.1077,0.8436,,,,,,,,
24.8165,23.4899,-42.6121,1.1245,0.8472,,,,,,,,
,,,,,2156562,24261,387104,87.4,84.4634,0.0,42703,55.6507
20.7625,22.1107,-42.4493,1.1355,0.8475,,,,,,,,
24.9982,22.0782,-41.7593,1.14,0.8457,,,,,,,,
20.3772,18.1187,-42.1883,1.1369,0.8428,,,,,,,,
22.1045,22.187,-42.4137,1.1205,0.8414,,,,,,,,
28.7827,32.94,-42.6946,1.1326,0.8411,,,,,,,,
24.9734,24.3433,-42.3743,1.1323,0.8401,,,,,,,,
,,,,,2157060,24267,387200,90.15,91.8734,0.0,42712,52.7634
49.4517,42.2384,-42.3161,1.1046,0.8406,,,,,,,,
31.2426,28.0126,-42.4374,1.139,0.8435,,,,,,,,
27.5469,22.6978,-42.1906,1.1475,0.8412,,,,,,,,
32.9478,33.667,-43.0768,1.148,0.8371,,,,,,,,
34.876,33.1171,-41.9096,1.1157,0.833,,,,,,,,
24.7342,22.2034,-42.4598,1.0958,0.8352,,,,,,,,
,,,,,2157551,24273,387296,84.75,74.6274,0.0,42721,56.1543
31.5942,43.5007,-41.9126,1.1057,0.8408,,,,,,,,
38.9697,40.9872,-42.0267,1.112,0.8456,,,,,,,,
26.4515,23.3876,-42.2342,1.131,0.8483,,,,,,,,
30.5668,34.6554,-42.2027,1.1275,0.8482,,,,,,,,
36.1206,26.6936,-41.9928,1.139,0.8476,,,,,,,,
30.9024,29.2231,-42.4248,1.1295,0.8461,,,,,,,,
,,,,,2158016,24279,387392,88.65,73.305,0.0,42731,48.1739
34.3579,28.6261,-41.9025,1.1109,0.8458,,,,,,,,
22.3604,20.6989,-43.0363,1.1156,0.8482,,,,,,,,
31.6278,33.714,-42.8155,1.1076,0.8515,,,,,,,,
22.6011,21.7966,-42.073,1.1313,0.8554,,,,,,,,
22.7306,20.7811,-41.9344,1.1428,0.8542,,,,,,,,
27.7618,31.174,-42.2082,1.1372,0.8506,,,,,,,,
,,,,,2158554,24285,387488,77.7,71.4803,0.0,42740,61.5921
47.1067,49.5983,-41.5273,1.1398,0.8479,,,,,,,,
26.841,25.0578,-42.8827,1.1468,0.8444,,,,,,,,
17.9624,22.6911,-42.4099,1.1545,0.8401,,,,,,,,
21.1442,19.6407,-42.1365,1.154,0.8337,,,,,,,,
22.3775,22.3355,-41.8314,1.1504,0.8267,,,,,,,,
33.3479,31.1818,-42.0242,1.0988,0.8233,,,,,,,,
,,,,,2159039,24291,387584,81.75,69.8047,0.0,42749,54.4248
22.3255,20.7136,-42.9335,1.0883,0.8283,,,,,,,,
47.1769,54.4653,-42.1607,1.1105,0.8358,,,,,,,,
29.2579,28.2005,-42.4982,1.1269,0.8392,,,,,,,,
36.1396,35.7775,-43.0859,1.1349,0.8398,,,,,,,,
34.7406,32.4422,-42.4488,1.1731,0.8366,,,,,,,,
24.8724,22.2691,-42.0728,1.1466,0.8283,,,,,,,,
,,,,,2159565,24297,387680,82.9,73.7541,0.0,42758,55.0801
41.5969,39.1617,-42.1883,1.0995,0.825,,,,,,,,
31.8787,34.0003,-42.0539,1.0931,0.8295,,,,,,,,
20.1336,20.7472,-42.3385,1.0951,0.8361,,,,,,,,
21.9267,20.279,-42.4017,1.1332,0.8417,,,,,,,,
32.2774,27.5181,-41.8644,1.1343,0.8419,,,,,,,,
,,,,,2160063,24302,387760,86.95,90.5618,0.0,42767,54.6329
27.4205,26.5193,-42.4184,1.1472,0.8399,,,,,,,,
25.2177,25.907,-41.9053,1.1583,0.8356,,,,,,,,
22.4154,20.4715,-42.5416,1.1465,0.8294,,,,,,,,
35.0858,33.7388,-42.1361,1.1365,0.8245,,,,,,,,
36.789,35.6772,-42.0885,1.1434,0.822,,,,,,,,
,,,,,2160508,24307,387840,101.4,71.7374,0.0,42777,46.2114
36.3827,38.7511,-42.829,1.1497,0.8186,,,,,,,,
22.7628,26.7659,-42.3343,1.1401,0.8134,,,,,,,,
19.2405,21.6325,-42.5393,1.0988,0.8116,,,,,,,,
27.0352,28.2587,-41.9635,1.0998,0.816,,,,,,,,
19.0815,19.1506,-42.3111,1.1241,0.8212,,,,,,,,
17.2112,18.2968,-42.834,1.1132,0.8232,,,,,,,,
,,,,,2161024,24313,387936,81.8,78.8834,0.0,42786,55.1833
20.1974,24.1912,-42.4017,1.1121,0.8255,,,,,,,,
17.2307,17.5423,-42.6364,1.0928,0.8291,,,,,,,,
29.0908,32.8834,-41.7539,1.0913,0.8365,,,,,,,,
22.2552,20.1527,-42.2804,1.0783,0.8448,,,,,,,,
26.3259,25.6218,-42.6404,1.0998,0.8547,,,,,,,,
23.508,23.6714,-42.6843,1.1454,0.8596,,,,,,,,
29.0534,27.7095,-42.4131,1.1352,0.8576,,,,,,,,
,,,,,2161530,24320,388048,80.1,36.2891,0.0,42795,54.6517
29.2675,25.0687,-42.4851,1.1302,0.8552,,,,,,,,
20.9294,20.0824,-42.1876,1.1126,0.8551,,,,,,,,
23.0976,25.9109,-42.1773,1.1413,0.8566,,,,,,,,
21.9744,20.7648,-42.1196,1.1523,0.8535,,,,,,,,
21.1613,19.7364,-42.6102,1.1346,0.8491,,,,,,,,
23.5245,26.8133,-42.7822,1.1306,0.8467,,,,,,,,
18.4216,20.4891,-42.6031,1.1397,0.8455,,,,,,,,
,,,,,2162043,24327,388160,80.1,60.4078,0.0,42804,56.4526
35.1906,28.8482,-41.8696,1.1322,0.8428,,,,,,,,
25.9694,23.3059,-42.131,1.1356,0.8416,,,,,,,,
24.4297,22.3598,-42.0067,1.1174,0.84,,,,,,,,
23.5028,22.4922,-42.3405,1.0907,0.8428,,,,,,,,
20.3944,20.1344,-42.1768,1.1099,0.8486,,,,,,,,
26.0329,23.1713,-41.9499,1.1244,0.8528,,,,,,,,
,,,,,2162545,24333,388256,77.55,79.2555,0.0,42813,60.7253
28.4432,20.2859,-42.0009,1.1562,0.8522,,,,,,,,
19.8159,20.304,-42.2844,1.1383,0.8477,,,,,,,,
24.2189,23.3323,-42.4589,1.1273,0.8453,,,,,,,,
19.024,18.8801,-41.7369,1.1476,0.8441,,,,,,,,
19.0245,19.0005,-42.3741,1.1605,0.8391,,,,,,,,
16.3737,18.5952,-42.4366,1.1352,0.8332,,,,,,,,
,,,,,2163041,24339,388352,84.35,72.1378,0.0,42822,51.4103
18.5322,23.4102,-42.3995,1.1564,0.8294,,,,,,,,
18.9528,18.1798,-42.8173,1.1557,0.8228,,,,,,,,
21.6831,22.394,-42.7362,1.1198,0.8183,,,,,,,,
21.4751,24.3707,-42.5482,1.0981,0.8198,,,,,,,,
29.106,26.7622,-42.9363,1.0926,0.8252,,,,,,,,
21.4889,18.9525,-42.0284,1.1204,0.8309,,,,,,,,
,,,,,2163548,24345,388448,79.15,82.4476,0.0,42831,56.1102
22.3467,23.9654,-42.359,1.1407,0.8322,,,,,,,,
24.1081,26.0683,-42.1698,1.1079,0.8315,,,,,,,,
37.7381,37.2595,-42.7183,1.1179,0.8341,,,,,,,,
26.5529,23.4121,-42.633,1.1333,0.8353,,,,,,,,
36.1507,33.6669,-42.8406,1.1288,0.8349,,,,,,,,
19.7932,19.8555,-42.6466,1.1125,0.8349,,,,,,,,
66.9174,60.0832,-41.186,1.088,0.8386,,,,,,,,
,,,,,2164096,24352,388560,77.05,95.4381,0.0,42840,64.8204
19.4601,19.8867,-42.8382,1.0851,0.8461,,,,,,,,
24.0218,23.4273,-42.4199,1.0946,0.8552,,,,,,,,
19.4223,19.5379,-42.3514,1.1144,0.862,,,,,,,,
20.5754,20.7002,-42.6217,1.1225,0.8657,,,,,,,,
,,,,,2164531,24356,388624,81.05,88.794,0.0,42848,51.996
20.8293,22.2289,-42.179,1.1099,0.8675,,,,,,,,
26.2775,22.9746,-42.7031,1.1126,0.8713,,,,,,,,
26.8484,20.6579,-42.112,1.1583,0.8727,,,,,,,,
17.7755,16.2198,-42.7906,1.1702,0.8663,,,,,,,,
25.7701,26.4602,-42.6401,1.1335,0.8583,,,,,,,,
27.4934,25.3186,-42.1243,1.0984,0.8564,,,,,,,,
,,,,,2165001,24362,388720,82.9,91.5871,0.0,42858,50.8244
30.9691,22.4362,-42.1713,1.1124,0.8609,,,,,,,,
22.7792,20.3426,-42.4462,1.1401,0.8632,,,,,,,,
29.2658,38.6626,-42.3305,1.1234,0.8615,,,,,,,,
32.7234,32.7052,-42.5568,1.0986,0.8638,,,,,,,,
23.241,21.4965,-42.3126,1.1161,0.8679,,,,,,,,
27.0651,29.6087,-42.5235,1.1215,0.8709,,,,,,,,
21.0792,22.0488,-42.3766,1.1213,0.8724,,,,,,,,
,,,,,2165540,24369,388832,75.25,65.5962,0.0,42866,60.6057
28.3245,27.2443,-41.6882,1.1269,0.8735,,,,,,,,
22.3493,23.2956,-42.4112,1.1097,0.8745,,,,,,,,
41.3828,39.9431,-41.9978,1.1136,0.8781,,,,,,,,
59.7006,61.3922,-42.1951,1.1612,0.8791,,,,,,,,
49.1716,49.869,-41.8292,1.1797,0.8714,,,,,,,,
28.1148,23.291,-41.8402,1.1413,0.863,,,,,,,,
,,,,,2166019,24375,388928,86.3,80.6404,0.0,42875,55.2534
23.6439,24.6078,-42.3501,1.1697,0.8561,,,,,,,,
22.8131,23.8514,-41.7615,1.1477,0.8483,,,,,,,,
31.3644,33.3038,-42.2198,1.1378,0.8432,,,,,,,,
37.0938,36.284,-41.7878,1.131,0.8402,,,,,,,,
35.5482,34.0948,-42.382,1.1282,0.8397,,,,,,,,
20.1269,21.6952,-42.5527,1.1526,0.838,,,,,,,,
,,,,,2166542,24381,389024,72.95,56.5619,0.0,42884,58.4402
25.7174,27.4444,-42.5061,1.1524,0.8333,,,,,,,,
22.5033,21.4061,-41.994,1.1504,0.8281,,,,,,,,
20.6211,21.6741,-42.7274,1.1312,0.8239,,,,,,,,
35.6807,30.8372,-41.9396,1.1243,0.8223,,,,,,,,
29.1384,28.8383,-42.1839,1.0991,0.8236,,,,,,,,
21.3384,21.0249,-41.9733,1.0959,0.8284,,,,,,,,
,,,,,2167061,24387,389120,75.85,78.7379,0.0,42893,57.6374
34.5677,31.1239,-42.6287,1.1071,0.8348,,,,,,,,
31.0974,28.1975,-41.9759,1.1356,0.8376,,,,,,,,
32.7181,33.7869,-42.2254,1.1562,0.8362,,,,,,,,
30.4894,27.9436,-42.4698,1.1482,0.8307,,,,,,,,
34.5949,30.1201,-42.3117,1.1242,0.8271,,,,,,,,
25.2723,26.8734,-41.7875,1.1044,0.8277,,,,,,,,
,,,,,2167547,24393,389216,85.75,92.1745,0.0,42902,54.9502
40.4002,42.0462,-42.8164,1.0859,0.8318,,,,,,,,
31.8243,35.1984,-41.7028,1.1008,0.8399,,,,,,,,
26.721,27.9834,-42.0987,1.121,0.8445,,,,,,,,
35.3858,36.4878,-42.5311,1.1299,0.8461,,,,,,,,
27.8603,27.2157,-41.9053,1.1425,0.8456,,,,,,,,
25.0075,25.4429,-42.1629,1.1277,0.8427,,,,,,,,
,,,,,2168040,24399,389312,80.55,80.2146,0.0,42911,54.5655
35.4105,31.5995,-41.8636,1.096,0.8438,,,,,,,,
34.1181,34.9287,-42.1378,1.1216,0.8479,,,,,,,,
20.7525,22.226,-41.723,1.1273,0.8496,,,,,,,,
27.094,24.6424,-42.9183,1.1125,0.8507,,,,,,,,
24.7293,25.763,-42.3517,1.1206,0.8532,,,,,,,,
,,,,,2168539,24404,389392,77.6,86.0409,0.0,42920,56.1224
21.1984,21.1646,-41.753,1.137,0.854,,,,,,,,
21.9971,20.7876,-42.0915,1.145,0.8517,,,,,,,,
22.226,19.2228,-42.1609,1.134,0.8486,,,,,,,,
26.4755,26.6876,-42.6676,1.1357,0.8464,,,,,,,,
21.6859,21.7072,-41.8336,1.1206,0.8448,,,,,,,,
25.464,26.5167,-41.9301,1.1177,0.8458,,,,,,,,
,,,,,2169080,24410,389488,86.4,87.586,0.0,42929,55.9209
23.307,22.3416,-42.4988,1.1313,0.8468,,,,,,,,
27.1998,29.3425,-42.113,1.1495,0.8456,,,,,,,,
23.9655,20.5075,-41.8089,1.1346,0.842,,,,,,,,
23.6584,27.7742,-42.2996,1.1222,0.8404,,,,,,,,
18.2278,20.1621,-41.9293,1.1202,0.841,,,,,,,,
,,,,,2169502,24415,389568,86.4,70.6206,0.0,42938,50.2136
25.615,29.8645,-42.708,1.1349,0.8416,,,,,,,,
20.1447,22.0255,-42.8006,1.1103,0.841,,,,,,,,
25.4307,24.8617,-42.1488,1.1021,0.8443,,,,,,,,
19.3659,21.2241,-42.8325,1.1247,0.8488,,,,,,,,
18.6544,16.5821,-42.5442,1.1366,0.849,,,,,,,,
32.43,31.1233,-42.1221,1.1359,0.8475,,,,,,,,
,,,,,2170056,24421,389664,79.1,82.3898,0.0,42947,62.0498
22.8424,23.2447,-41.8743,1.1051,0.847,,,,,,,,
26.4938,22.4235,-42.7867,1.1059,0.8505,,,,,,,,
32.1014,33.0725,-42.248,1.0985,0.8559,,,,,,,,
24.0699,20.8657,-42.1015,1.1157,0.8611,,,,,,,,
19.5792,18.187,-42.066,1.1354,0.8638,,,,,,,,
22.7354,22.3285,-41.8685,1.122,0.8632,,,,,,,,
18.9013,19.2844,-42.1283,1.1347,0.8633,,,,,,,,
,,,,,2170612,24428,389776,82.05,73.8896,0.0,42957,56.6583
21.5945,21.9769,-42.4459,1.1252,0.8622,,,,,,,,
24.2196,20.6269,-42.1878,1.1347,0.8618,,,,,,,,
23.119,20.7056,-41.9912,1.1197,0.8608,,,,,,,,
20.3652,20.9506,-42.3789,1.1285,0.8613,,,,,,,,
23.1996,21.7204,-42.0195,1.128,0.8612,,,,,,,,
27.5893,22.7009,-41.9373,1.1468,0.86,,,,,,,,
,,,,,2171020,24434,389872,83.25,80.8368,0.0,42966,45.0148
28.7056,25.6639,-43.0264,1.1274,0.8569,,,,,,,,
27.8704,28.3158,-42.1356,1.1381,0.8553,,,,,,,,
33.7463,33.6607,-42.1251,1.1577,0.8516,,,,,,,,
38.4505,31.6598,-42.323,1.1273,0.8464,,,,,,,,
29.8761,26.684,-42.3396,1.1307,0.8455,,,,,,,,
16.0998,16.6991,-42.4706,1.1469,0.8435,,,,,,,,
,,,,,2171508,24440,389968,76.65,77.6241,0.0,42974,59.9359
18.4337,19.6826,-42.2549,1.1159,0.8409,,,,,,,,
27.3731,26.024,-41.8796,1.103,0.8431,,,,,,,,
24.5112,24.2791,-42.3058,1.1171,0.8471,,,,,,,,
19.2614,21.5331,-42.1999,1.1006,0.8505,,,,,,,,
22.6929,23.0666,-42.0995,1.136,0.8549,,,,,,,,
25.6686,25.9929,-42.0928,1.1283,0.854,,,,,,,,
21.5294,20.6173,-42.0786,1.0985,0.8551,,,,,,,,
17.8464,19.31,-42.7803,1.1161,0.8599,,,,,,,,
,,,,,2172113,24448,390096,76.65,69.0161,0.0,42983,66.5453
33.2064,31.0401,-42.3158,1.1559,0.8612,,,,,,,,
23.443,20.0464,-42.077,1.1598,0.8553,,,,,,,,
21.1697,30.4556,-42.321,1.1534,0.8484,,,,,,,,
27.1625,29.4245,-41.9944,1.158,0.8415,,,,,,,,
20.76,19.7562,-42.3718,1.1213,0.8357,,,,,,,,
,,,,,2172551,24453,390176,79.25,70.1351,0.0,42992,50.5619
26.5912,32.3738,-42.0245,1.1056,0.8366,,,,,,,,
23.5805,24.379,-42.2557,1.1311,0.8393,,,,,,,,
28.5796,24.7935,-42.2549,1.1231,0.84,,,,,,,,
38.1949,38.0506,-42.0383,1.1441,0.8396,,,,,,,,
23.8733,27.6229,-42.6527,1.1345,0.837,,,,,,,,
29.2462,27.7851,-42.3275,1.1308,0.8347,,,,,,,,
,,,,,2173007,24459,390272,83.05,82.9437,0.0,43001,49.0635
26.7792,36.7492,-42.259,1.1379,0.8329,,,,,,,,
19.8642,23.4033,-41.9825,1.1354,0.831,,,,,,,,
18.3278,23.0203,-42.4843,1.1433,0.8287,,,,,,,,
23.5376,24.0665,-41.5216,1.14,0.8252,,,,,,,,
18.8992,20.082,-42.3707,1.1257,0.8225,,,,,,,,
38.4518,33.647,-42.5092,1.1156,0.823,,,,,,,,
22.8374,20.0069,-42.2103,1.1385,0.8239,,,,,,,,
,,,,,2173559,24466,390384,88.3,84.8696,0.0,43010,57.563
25.5169,24.345,-41.8706,1.1047,0.8232,,,,,,,,
32.3907,35.4363,-41.6294,1.1166,0.8265,,,,,,,,
20.6327,19.8489,-42.2195,1.1116,0.8296,,,,,,,,
31.8989,32.394,-42.2334,1.1187,0.8325,,,,,,,,
23.2772,24.428,-42.1044,1.1135,0.8344,,,,,,,,
23.4884,25.0015,-41.8108,1.1079,0.8381,,,,,,,,
,,,,,2174084,24472,390480,78.5,66.2353,0.0,43019,58.4012
31.9749,31.7526,-43.1647,1.1503,0.8403,,,,,,,,
25.513,25.1022,-41.7334,1.1354,0.8369,,,,,,,,
20.9078,22.2926,-42.2435,1.1384,0.8344,,,,,,,,
23.0153,22.3549,-42.389,1.1036,0.8334,,,,,,,,
25.5233,24.006,-41.6973,1.1242,0.8363,,,,,,,,
,,,,,2174529,24477,390560,76.15,77.7399,0.0,43028,53.4206
27.1226,25.4841,-41.468,1.1282,0.8375,,,,,,,,
25.6451,25.1586,-42.4026,1.1194,0.8377,,,,,,,,
19.4413,19.0026,-41.8424,1.1253,0.839,,,,,,,,
22.3455,22.4627,-42.488,1.1148,0.8399,,,,,,,,
25.9795,24.3304,-42.1766,1.113,0.8427,,,,,,,,
23.4148,23.9439,-42.0726,1.1491,0.8438,,,,,,,,
,,,,,2175068,24483,390656,76.55,70.002,0.0,43037,60.7884
22.9172,26.3124,-42.12,1.129,0.8407,,,,,,,,
22.2987,20.7053,-42.4368,1.1099,0.8402,,,,,,,,
25.0604,23.4251,-42.1675,1.1016,0.8449,,,,,,,,
19.3713,19.8984,-42.0348,1.1358,0.8483,,,,,,,,
23.0326,21.2187,-41.8132,1.1177,0.8485,,,,,,,,
,,,,,2175525,24488,390736,82.5,92.2336,0.0,43045,55.219
25.9636,20.5258,-41.9822,1.1365,0.8495,,,,,,,,
19.7387,16.5173,-42.7379,1.1497,0.8467,,,,,,,,
27.5518,26.9913,-42.4141,1.157,0.8411,,,,,,,,
26.0673,21.5184,-41.7215,1.1449,0.8351,,,,,,,,
20.215,24.0307,-42.6025,1.1455,0.8298,,,,,,,,
26.2101,30.8811,-41.9038,1.1136,0.8262,,,,,,,,
,,,,,2176036,24494,390832,85.35,92.3999,0.0,43054,53.9269
20.7783,21.0452,-42.015,1.0853,0.8295,,,,,,,,
21.0115,20.047,-42.0704,1.1097,0.8371,,,,,,,,
28.8541,30.3428,-42.0981,1.1202,0.8409,,,,,,,,
37.4572,41.9604,-42.3061,1.0844,0.8444,,,,,,,,
19.3773,23.4227,-42.275,1.056,0.8549,,,,,,,,
20.8751,19.3451,-42.4603,1.106,0.8676,,,,,,,,
,,,,,2176556,24500,390928,77.95,62.7158,0.0,43063,57.3845
17.9134,18.6049,-42.1359,1.1386,0.8729,,,,,,,,
19.1464,17.4262,-42.4437,1.1523,0.871,,,,,,,,
30.8977,34.149,-42.3846,1.1359,0.8664,,,,,,,,
21.6926,21.5752,-41.9687,1.1274,0.8641,,,,,,,,
34.9831,30.0742,-42.6143,1.1141,0.8641,,,,,,,,
25.3344,26.9345,-42.6976,1.0967,0.8673,,,,,,,,
,,,,,2177106,24506,391024,85.75,91.315,0.0,43073,57.5945
